0, 29.228633132973393
1, 35.28707144338197
2, 26.626355347536816
3, 30.0542665965471
4, 27.09261889238144
5, 29.776042714336104
6, 26.91336812032627
7, 30.734014039307844
8, 27.48781732856079
9, 28.684951560994108
10, 27.07699128934154
11, 26.969771943102838
12, 27.429502567330335
13, 32.4649128008529
14, 26.757535470125358
15, 32.16664995251635
16, 27.719300377269125
17, 25.7356171933905
18, 31.387312322854562
19, 30.12554983321043
20, 26.252058471977655
21, 32.40025248054459
22, 32.56827534429305
23, 27.65628698732122
24, 29.511004048893394
25, 38.90204107143467
26, 31.056317143656354
27, 27.06059865343056
28, 32.48228564136997
29, 30.888341169363507
30, 26.32127047270926
31, 32.16294376186742
32, 29.734638722824776
33, 27.45814306157827
34, 26.332304056799515
35, 27.258531011747962
36, 25.84012558742606
37, 26.1816430207896
38, 30.38109983726561
39, 30.798903089642092
40, 30.436121940482167
41, 31.788843119352876
42, 28.039648125238866
43, 25.918252194206687
44, 27.59724860505461
45, 26.680800266893648
46, 31.238132531796094
47, 31.609996202310715
48, 27.986320899794777
49, 31.38074064360555
50, 27.80982902418574
51, 33.970532284317976
52, 28.773505067761267
53, 28.8222315465552
54, 27.67252418620653
55, 30.517827280041935
56, 26.751434082350936
57, 28.99838900492794
58, 29.62224405441854
59, 28.706675477591634
60, 32.23415155497513
61, 30.301398005559278
62, 27.9351522274846
63, 28.818946207025185
64, 31.87069262526018
65, 27.28086509730444
66, 43.825635707132776
67, 29.78300378978528
68, 26.964708496551175
69, 42.23140249397078
70, 28.375483148416688
71, 29.702491476410465
72, 28.706570007610846
73, 31.38324165480424
74, 28.76522531872301
75, 29.147077678963456
76, 31.918067901607742
77, 49.37442255481323
78, 30.152190154498484
79, 30.457748649280735
80, 27.547032089270505
81, 28.18115120290952
82, 28.438593965478667
83, 28.71730197181364
84, 28.380081949611483
85, 30.71688969453189
86, 30.117622518098056
87, 32.43034499793519
88, 49.26674068315365
89, 27.524390024695066
90, 32.322524389379815
91, 29.27120724139457
92, 27.39602611762504
93, 25.526668519227684
94, 27.1220156742833
95, 32.52711659551634
96, 27.268152713457198
97, 27.880518028432693
98, 28.25132293827692
99, 31.48684528850036
100, 33.60012140434997
101, 25.999182749124117
102, 26.253396849908285
103, 32.317423892333295
104, 35.13756642121137
105, 30.443330600560902
106, 43.95147311388149
107, 40.13275341705455
108, 41.29740746516313
109, 26.19245526078915
110, 32.34404497222385
111, 26.20029718413947
112, 28.35551218314469
113, 34.44452257735704
114, 28.3574768994163
115, 28.518035108618378
116, 35.09711664202751
117, 25.499988037231194
118, 25.766826005286223
119, 26.291349179556057
120, 27.050322068717293
121, 34.518166740265755
122, 29.78324318308221
123, 30.313362521030825
124, 33.721661512683156
125, 30.02264723723211
126, 27.514278958437675
127, 33.294717769460846
128, 26.435498914005635
129, 27.31039924153985
130, 26.193962290081867
131, 30.675558073219793
132, 26.289633695267383
133, 31.339016114517072
134, 25.386609669463063
135, 28.95677469117305
136, 27.97884703680436
137, 33.57974624462106
138, 26.573088219692625
139, 27.942478188960077
140, 36.12016410891721
141, 31.031135872411284
142, 26.329017886129062
143, 35.65049591956044
144, 33.13024341809479
145, 30.04990655859075
146, 35.53503935441566
147, 28.74677159240886
148, 27.42015801004189
149, 28.476232211221777
150, 27.403688617341487
151, 27.648849569093784
152, 28.37912320957305
153, 29.156076705818638
154, 35.098215373196275
155, 26.206773927037688
156, 25.831699767369166
157, 27.795128261163967
158, 25.852357426903684
159, 26.4474457929258
160, 34.967813826385374
161, 28.887788573525537
162, 34.15975617315848
163, 28.892134314873122
164, 26.09096251324995
165, 31.9613633059052
166, 28.269384637868114
167, 26.031637522756753
168, 43.07890465441636
169, 27.556805334919474
170, 26.71963483690163
171, 26.389826767916084
172, 27.55764023261915
173, 27.521308601193617
174, 37.11067987383472
175, 26.443889151618983
176, 28.988488904007237
177, 33.489122412144326
178, 34.391705564064964
179, 37.32486613043623
180, 30.836513553139103
181, 26.048787481351035
182, 29.21894139178762
183, 26.78675769689396
184, 28.751428834930692
185, 29.309994154155778
186, 35.001376836616785
187, 32.45626939477626
188, 48.35663982453977
189, 27.34183107178041
190, 27.43884540155719
191, 29.426947849128407
192, 26.61458822302649
193, 27.845591080566162
194, 31.469914705322452
195, 28.40396463442022
196, 27.12311006503944
197, 26.333411009917803
198, 26.08490555705408
199, 35.484907594356756
200, 32.126028627138005
201, 27.309883837214937
202, 28.180434770782092
203, 30.88317180595042
204, 37.37456710157447
205, 26.857925885847827
206, 33.929890001616485
207, 27.269194305852377
208, 27.372431845182696
209, 27.392248653176352
210, 28.902230361924165
211, 27.465208762455553
212, 28.761554219662436
213, 34.90966250095591
214, 27.64762122476594
215, 30.03115693631793
216, 30.325840194991546
217, 32.545176101280674
218, 29.348717673829775
219, 28.814628502788693
220, 30.42884140543999
221, 34.18696574629825
222, 32.28530492777602
223, 27.53077412652865
224, 27.408229017182173
225, 29.530864691461016
226, 38.84533048166205
227, 27.26021137173357
228, 29.201177364966703
229, 30.252470166193483
230, 32.35596180202367
231, 33.70954489373498
232, 28.742065340087223
233, 28.450127532710688
234, 26.34938029384691
235, 26.34846459078577
236, 28.511011023367264
237, 26.549542471602358
238, 31.614057509674666
239, 35.47098236673859
240, 31.268576959145744
241, 30.176691771817367
242, 32.83244838764464
243, 27.181397618933442
244, 27.830513995661487
245, 27.332542049905
246, 25.896102984492174
247, 33.89756847059547
248, 28.88711146570529
249, 25.915965621565444
250, 28.240699596365737
251, 25.727407936336782
252, 35.49416170154105
253, 30.4068116063744
